anime_id,score,rating_count,ranked,popularity,members,favorites
21469,8.08,29665,,2791,42664,181
661,6.13,1131,,8398,3196,5
13231,6.02,6490,,4943,12710,14
5415,5.65,777,,8374,3227,4
43593,N/A,,,19018,28,0
3536,5.12,518,,9917,1802,2
40151,6.73,1473,,7143,5380,37
3685,5.63,1864,,8553,3008,2
38164,N/A,,,11732,868,2
34632,5.57,177,,13349,474,0
2376,5.81,765,,9380,2199,1
40667,6.34,565,,9003,2627,1
32582,5.34,177,,10878,1210,6
44212,N/A,,,10913,1259,2
49941,N/A,,,16568,242,2
25173,5.56,212,,13344,477,0
22623,N/A,,,15728,244,0
44616,N/A,,,10670,1350,8
37067,N/A,,,16574,195,0
50306,N/A,,,3314,42311,375
30429,4.58,164,,14718,317,1
38321,N/A,,,17488,140,0
45536,N/A,,,18742,36,0
2164,8.07,37212,,1349,132694,1536
3784,8.32,272783,,379,451927,3057
43246,N/A,,,18896,31,0
41485,N/A,,,16610,199,0
29901,N/A,,,15498,259,0
25075,N/A,,,14581,327,0
45520,N/A,,,18808,37,0
1838,5.94,12404,,3760,24335,62
13057,7.08,3867,,5352,10375,62
4017,5.19,530,,9792,1880,5
827,5.76,2262,,6948,5391,15
39251,N/A,,,16789,182,0
24211,6.98,51058,,1679,100729,348
3546,6.65,248,,11384,990,4
27557,N/A,,,14207,363,0
16964,6.67,1044,,8655,2892,1
9935,6.23,1310,,6111,7517,18
210,7.76,92684,,841,222119,3562
41405,5.67,668,,8883,2808,1
2795,6.62,29400,,2103,70806,104
1923,6.75,2428,,6739,5876,10
2373,5.49,501,,10095,1681,0
48421,N/A,,,17302,183,0
8655,6.42,2786,,6171,7339,24
34032,6.89,848,,7809,4009,9
50110,N/A,,,18012,199,1
29943,5.89,1259,,9478,2112,8
28385,6.36,814,,8317,3284,1
32621,N/A,,,16653,186,0
33240,6.82,1295,,6412,6605,18
35552,5.92,399,,10467,1433,3
6705,6.37,2657,,6069,7632,4
29836,N/A,,,14784,309,1
219,6.75,7586,,4683,14485,26
11371,7.55,27304,,2439,55586,196
320,6.55,29510,,2354,58945,233
41022,6.20,167,,15037,316,0
39840,5.92,253,,12070,800,0
43219,N/A,,,18450,70,1
28789,7.05,6893,,4812,13440,17
731,8.14,38911,,2221,64913,815
40105,5.16,125,,15648,264,0
7695,6.85,38278,,2253,63315,27
28051,4.54,356,,12171,732,0
6922,7.38,107857,,949,199404,809
31491,5.14,8650,,4064,20421,37
3542,4.93,373,,10855,1221,2
30291,6.27,941,,7579,4366,3
2615,6.65,6168,,5170,11237,8
40159,N/A,,,16155,226,0
24135,7.57,20573,,2500,53327,277
3478,6.68,2821,,6084,7599,28
39926,N/A,,,17784,125,0
29485,N/A,,,16919,171,0
36871,6.69,10217,,3944,21997,70
6116,7.29,567,,8721,2829,24
41802,6.42,328,,10730,1339,3
3968,5.68,492,,10078,1692,1
7691,6.06,632,,9610,2008,1
4387,6.43,885,,9539,2067,3
42129,6.82,1858,,5960,8371,10
38039,6.65,1876,,7116,5086,15
35334,6.49,1586,,6418,6588,12
34745,7.84,8446,,3379,30070,239
42391,7.33,5070,,4301,18466,84
1939,5.74,818,,8906,2658,0
33712,5.52,6068,,4726,14131,14
26237,N/A,,,16102,218,1
1036,5.97,2028,,7277,4815,6
42121,5.87,132,,15698,266,0
48646,N/A,,,18325,88,0
18567,N/A,,,13708,420,1
38446,5.67,226,,13502,458,0
30154,N/A,,,16005,225,0
49991,N/A,,,18533,64,0
39324,7.09,81789,,1053,174932,596
25093,N/A,,,16580,189,0
17983,5.90,114,,14005,384,0
35684,N/A,,,14448,340,1
1959,6.16,563,,9437,2159,0
5303,5.56,165,,11927,805,0
36500,6.51,1520,,8014,3727,0
4107,8.16,72846,,1254,146114,360
20231,N/A,,,14790,311,0
830,6.67,8320,,4367,17338,98
1543,7.11,15070,,3019,37382,146
8782,5.42,387,,12076,759,1
33519,7.52,12496,,2864,40705,35
30300,7.28,77597,,1285,141743,259
4789,8.02,62345,,1196,155373,1649
33253,7.61,150312,,713,262613,482
32740,7.30,9213,,4037,20653,28
1588,7.05,9485,,3687,25275,43
6078,5.39,317,,11073,1118,0
49521,N/A,,,6853,5593,9
19123,8.20,26542,,2525,51862,70
1954,6.88,6510,,4714,14256,27
31331,5.47,1044,,8268,3362,3
38963,7.12,7179,,3995,21401,26
32167,N/A,,,16500,195,0
9291,6.18,469,,11063,1124,1
29855,6.63,617,,5194,11126,21
50495,N/A,,,12032,775,4
36855,6.95,5097,,4463,16473,32
35297,N/A,,,14548,330,1
45911,N/A,,,18737,35,0
46949,N/A,,,18821,35,0
20175,N/A,,,14229,361,0
473,6.62,2649,,6330,6827,10
33322,7.22,11093,,3787,23982,250
8231,5.70,3612,,5539,9480,3
1278,7.30,11162,,3827,23358,15
49737,N/A,,,16735,249,0
4304,6.09,3102,,5513,9585,40
23699,N/A,,,14026,381,0
42223,5.70,1200,,8465,3315,11
9212,N/A,,,13352,475,1
49063,8.09,1501,,8364,3860,36
17293,5.52,641,,10783,1255,1
23265,4.83,304,,12378,684,1
2646,6.69,656,,10370,1497,2
8896,6.07,244,,11517,936,1
1554,7.05,9324,,3858,22949,41
17251,6.71,2892,,5912,8132,37
49116,N/A,,,18733,37,0
34547,7.55,18053,,2181,67109,261
31629,6.65,60067,,1069,171102,264
32005,8.17,19197,,3149,34630,85
7527,N/A,,,14558,328,1
2757,6.85,486,,9874,1824,6
10549,6.84,1320,,8168,3512,5
36757,6.15,127,,13677,427,3
48187,N/A,,,18644,47,0
1116,7.12,1976,,6785,5732,8
36229,5.87,176,,14160,368,0
3250,5.84,1690,,7462,4552,8
15085,6.01,131173,,692,271453,942
2070,5.52,778,,9299,2267,2
7193,7.71,56020,,955,197218,1485
47986,N/A,,,19218,26,0
44410,6.80,162,,12280,815,3
28559,N/A,,,17684,127,0
17004,N/A,,,15523,258,0
1441,7.30,7068,,4099,19905,268
39322,6.00,119,,15789,243,1
41453,N/A,,,17195,166,0
16009,7.32,85080,,923,204965,838
492,6.84,8911,,4447,16608,20
17959,6.07,268,,11332,1008,0
20125,N/A,,,14139,370,0
34083,5.42,102,,14798,309,0
49214,5.60,313,,9465,2277,2
32296,4.84,366,,12463,665,0
33433,6.75,59658,,1141,162713,308
17819,7.01,6906,,4835,13318,7
6090,4.99,695,,10047,1711,0
29105,4.32,300,,13086,522,0
10155,6.90,78343,,1047,176142,548
7740,6.15,4376,,5133,11493,8
2036,7.22,1173,,8059,3671,30
821,7.56,15835,,3270,32360,87
2267,6.36,3251,,6051,7686,14
22571,5.59,117,,13755,411,3
37544,5.67,121,,15333,273,0
4051,6.75,559,,9765,1898,6
25777,8.50,1499134,,12,2218675,19140
3203,7.11,808,,9938,1783,3
49020,6.83,1609,,8197,4178,19
5402,4.55,372,,11050,1131,0
5554,4.81,573,,9930,1795,4
22647,N/A,,,15788,239,0
19369,7.23,159895,,564,319668,847
8495,N/A,,,13083,522,1
9998,N/A,,,14291,357,0
31584,5.09,138,,14451,339,0
37423,5.94,131,,12444,671,0
3026,5.11,806,,9289,2270,0
41113,N/A,,,18315,82,0
23943,6.32,389,,9298,2262,1
40819,6.77,2670,,6657,6438,42
10870,7.23,3322,,5123,11586,5
41146,5.62,2483,,6632,6255,3
27601,7.46,60834,,1493,115031,97
7774,6.67,2899,,6137,7412,3
2475,4.36,1076,,8377,3219,0
4774,5.25,466,,10096,1684,5
4961,6.40,404,,10247,1583,3
1706,6.54,3119,,5588,9310,15
5570,5.04,256,,11480,946,1
38249,8.21,101938,,1070,172004,310
1224,6.08,3960,,4970,12533,16
10497,7.48,10717,,3856,22984,34
27907,6.50,1739,,7640,4248,3
29507,N/A,,,16776,179,0
152,7.27,11007,,3547,27370,119
25619,N/A,,,16743,181,0
40171,5.71,132,,15126,304,2
35673,7.38,4668,,5202,11087,4
159,6.32,5316,,4357,17479,38
22565,5.63,119,,14033,377,1
40124,N/A,,,11022,1186,0
38621,5.89,950,,8743,2831,7
36996,5.93,352,,9017,2544,4
22231,6.08,184,,12447,671,0
8235,6.53,677,,9350,2227,5
19619,6.91,485,,10455,1447,2
2568,6.35,192,,12138,745,2
2565,6.40,733,,9283,2276,6
9940,5.86,652,,10109,1673,2
4680,6.09,274,,10964,1167,1
3964,6.64,1203,,7648,4226,1
40055,N/A,,,8313,3550,2
17211,6.24,132,,11519,934,2
513,8.27,255184,,429,407431,3476
29729,N/A,,,14357,349,0
34943,6.15,273,,11268,1029,0
34392,5.56,40748,,1548,110342,140
6203,7.07,23379,,2192,66681,271
33508,5.37,344,,9831,1852,0
3819,6.40,285,,10389,1484,4
7066,7.06,3779,,5719,8810,6
7090,6.37,131,,13431,462,1
1360,6.45,3262,,5753,8681,25
35535,N/A,,,17280,150,0
897,6.56,64802,,1621,105063,18
35528,N/A,,,16584,189,0
1556,7.09,6554,,4188,19028,44
8634,6.99,36153,,2249,63401,301
29491,N/A,,,17004,167,1
31966,5.62,1638,,7723,4129,9
39842,5.63,527,,10097,1727,4
31783,7.66,31811,,2130,69559,111
7647,7.58,135621,,558,322743,2193
6413,6.15,994,,9695,1952,3
30089,5.24,114,,14218,363,1
35560,N/A,,,16877,173,0
37390,N/A,,,16027,225,0
37013,N/A,,,10164,1639,0
10470,6.65,15753,,3199,33620,25
102,7.46,48779,,1728,96120,512
43816,N/A,,,19212,25,0
41170,N/A,,,17089,168,0
38256,6.80,42523,,1340,133919,684
8546,6.44,504,,10413,1468,0
8,6.96,5608,,4737,14102,14
50080,N/A,,,18593,70,0
38490,6.70,343,,10673,1318,6
4903,7.21,12555,,3198,33618,45
192,7.20,30601,,2561,50227,15
36762,6.16,419,,9358,2219,3
27957,7.41,52197,,1720,96777,141
35129,6.28,113,,13299,484,0
13517,6.59,3372,,4856,13167,16
15417,9.04,136613,,685,272226,2674
3120,5.96,1306,,8178,3488,7
39476,5.34,184,,14454,340,0
28391,6.66,57319,,1311,138340,495
47543,N/A,,,17105,210,1
23275,N/A,,,9339,2234,0
24089,N/A,,,13624,437,2
30654,8.51,724718,,84,1186603,16078
30957,N/A,,,14243,359,0
1630,6.06,1667,,8006,3738,4
37543,5.42,111,,15586,255,0
7696,6.46,153,,12784,590,1
39812,5.34,106,,16402,212,0
48078,N/A,,,19232,26,0
8248,6.48,1211,,8812,2740,3
3223,7.08,1136,,7629,4274,6
42141,6.06,1078,,8403,3248,16
43319,N/A,,,19133,25,0
12791,N/A,,,13549,442,0
10061,N/A,,,14462,337,0
5643,6.37,1603,,7389,4655,19
35376,7.34,109233,,834,223216,505
34677,N/A,,,16467,196,0
23991,6.75,2440,,6827,5656,14
3599,5.83,604,,9687,1952,1
5902,6.55,17234,,3304,31597,81
35394,5.03,174,,13901,395,0
6418,6.74,2544,,6566,6226,8
35799,N/A,,,17686,127,0
32767,5.11,186,,14477,337,1
26147,N/A,,,17274,151,0
48867,N/A,,,15522,282,0
20815,7.81,16474,,3043,36902,53
10904,4.79,304,,11285,1023,2
2153,6.33,1947,,6500,6409,13
21089,5.39,455,,11669,884,0
7844,N/A,,,13316,480,1
236,6.62,6233,,4572,15430,20
47158,N/A,,,4646,17813,105
6822,6.06,111,,13116,519,0
43342,N/A,,,18891,33,0
36473,6.81,1990,,6595,6165,8
17313,N/A,,,15840,235,0
2227,7.49,2130,,6786,5730,32
3600,5.96,584,,9472,2124,5
33208,6.59,672,,7614,4302,4
47591,6.10,9328,,3251,34100,445
2621,5.96,1871,,6994,5301,12
2652,7.02,1495,,8822,2731,1
35134,6.27,2618,,4489,16158,25
44076,N/A,,,15154,306,1
61,7.18,90222,,1048,176118,1242
42875,N/A,,,16553,191,0
50185,7.47,3842,,3189,33718,236
12807,N/A,,,14346,350,0
2035,7.84,10941,,3804,23687,94
1565,7.23,73382,,1412,124400,429
2009,7.22,881,,9154,2402,3
16620,N/A,,,15400,265,0
39857,N/A,,,17963,108,0
2216,7.38,31676,,1578,108218,798
33941,5.78,182,,14052,377,1
50694,N/A,,,19313,560,7
39586,7.33,65960,,843,222572,505
275,5.87,8942,,4042,20612,14
48239,7.11,14293,,2005,76348,399
6178,7.01,47126,,2013,76085,26
33929,7.26,77098,,1195,155571,135
35714,6.29,10793,,3859,22944,10
1965,7.19,42528,,1741,95370,390
28645,4.38,586,,11358,996,0
33363,5.94,1815,,7592,4334,1
36386,N/A,,,17077,162,0
34651,N/A,,,15843,235,0
3367,6.73,771,,9117,2429,2
8311,7.75,24399,,2355,58743,205
8277,6.79,71028,,1126,165493,261
40075,6.17,12882,,2661,48539,235
43350,6.15,303,,11607,959,3
34871,N/A,,,15761,241,0
1861,7.53,7266,,4696,14389,11
6956,7.67,186919,,441,397406,2393
8358,6.93,4144,,6343,6810,4
48273,N/A,,,17151,196,1
40395,N/A,,,15247,326,0
3769,N/A,,,13225,496,0
38065,5.88,968,,9745,1929,0
34980,5.29,111,,14518,333,1
32376,7.13,750,,10016,1732,1
45574,7.13,1250,,9509,2361,17
32949,7.20,277274,,271,585850,5675
33060,N/A,,,17380,145,0
30065,5.18,127,,15000,294,0
25159,7.09,174148,,472,373691,810
33755,N/A,,,10221,1604,3
1958,6.56,3905,,6198,7248,4
44213,N/A,,,16055,251,0
31699,N/A,,,13053,531,0
40394,6.63,2113,,6610,6256,9
1648,6.82,2370,,6824,5663,2
46307,N/A,,,18838,33,0
45425,7.23,5585,,3012,37521,147
166,7.46,56687,,1448,120554,668
23055,4.16,290,,12895,564,0
18339,N/A,,,15778,240,0
4178,4.59,449,,10754,1271,2
43603,N/A,,,18415,66,0
36754,7.52,44527,,1357,132280,1025
40058,N/A,,,17006,171,0
47767,N/A,,,19188,27,0
1788,5.57,1282,,7783,4053,6
34168,6.47,1811,,7101,5089,8
27989,8.00,163281,,443,395258,6185
34164,N/A,,,17164,157,0
21539,N/A,,,14072,375,0
43787,N/A,,,18235,87,0
36819,N/A,,,17136,160,0
6964,6.57,4071,,5402,10069,9
43653,N/A,,,19004,27,0
34955,5.40,165,,14591,327,0
440,8.18,49755,,1006,183433,6857
35112,N/A,,,15366,268,0
2793,6.59,1402,,8140,3550,7
10285,N/A,,,14050,379,0
40711,5.35,1057,,7534,4516,5
25495,6.22,850,,10485,1417,0
39125,N/A,,,18100,94,0
10588,7.50,112685,,782,242562,2108
4584,6.19,879,,9956,1772,3
31417,7.03,9541,,3592,26704,106
32251,5.77,117,,12418,674,0
3787,5.94,1530,,8142,3542,4
547,6.18,1085,,8800,2753,1
28869,7.21,2554,,6800,5701,16
37885,5.27,24214,,2272,62371,178
1425,7.79,8812,,3391,29890,289
5401,5.51,609,,9780,1888,2
49819,N/A,,,12307,938,1
38811,5.11,105,,16975,172,0
18619,7.71,23536,,2837,41537,58
4021,7.03,13695,,3133,34883,94
5089,N/A,,,14407,343,0
560,7.38,5249,,4744,14056,25
38211,6.18,231,,10938,1177,0
42587,7.25,3385,,4385,17174,122
37165,N/A,,,16781,181,0
47955,N/A,,,19032,30,0
32777,4.98,122,,15859,235,0
43775,N/A,,,17670,137,0
25,7.40,46249,,1424,123518,767
48627,6.80,644,,8568,3292,9
32601,6.41,13831,,3321,31177,47
39201,N/A,,,17338,149,0
19087,N/A,,,14438,340,0
18575,N/A,,,15289,273,0
14347,5.86,5917,,5024,12239,4
38558,6.16,948,,7455,4577,2
32881,6.93,5801,,4080,20099,62
39190,N/A,,,18193,89,0
38914,N/A,,,17115,161,0
25457,6.27,2478,,7068,5140,7
31882,N/A,,,16456,195,0
11469,5.72,1274,,7942,3824,8
41497,8.09,6699,,2767,47667,296
37462,N/A,,,17761,124,0
141,6.11,3781,,5309,10560,10
7666,6.28,774,,9709,1941,0
26325,N/A,,,17688,127,0
48908,N/A,,,18508,69,0
37484,5.93,162,,11066,1125,2
37892,N/A,,,17889,111,0
24045,N/A,,,14544,331,0
4477,8.15,70122,,1487,115711,273
38400,7.69,1368,,2650,47438,165
51050,N/A,,,19306,47,0
38097,N/A,,,17064,163,0
23831,6.15,4566,,4731,14123,31
37533,N/A,,,16718,185,0
258,6.17,6104,,4493,16146,37
19831,N/A,,,13607,437,0
3275,6.06,184,,12095,759,0
40188,N/A,,,18174,94,0
34226,N/A,,,18049,99,0
43356,N/A,,,18953,28,0
34103,7.46,93534,,1173,159289,878
38847,N/A,,,17788,119,0
5256,6.57,5020,,5292,10634,3
28977,9.09,181114,,335,512181,13564
36827,6.76,595,,9711,1947,2
9504,5.06,138,,12552,646,0
11385,6.41,11390,,3811,23579,29
42328,N/A,,,18090,103,0
40851,5.81,112,,15425,284,0
5288,6.41,1130,,7972,3784,1
3702,8.12,98692,,974,192908,3072
39738,6.65,746,,9325,2375,5
3234,6.30,1939,,7307,4789,4
3108,5.90,885,,8925,2638,7
33116,N/A,,,16421,199,0
17601,N/A,,,14487,336,0
41217,6.34,515,,11576,967,1
34561,7.55,157214,,409,425031,3053
3880,5.97,212,,11172,1073,1
6431,4.86,522,,11377,989,0
17,7.56,11694,,3906,22459,216
39725,6.57,3275,,4778,13833,111
40715,5.63,106,,16375,217,0
41547,5.93,180,,13969,472,0
35504,N/A,,,13523,448,0
4004,6.31,2201,,6384,6694,16
35287,N/A,,,15963,228,0
977,5.40,3371,,6179,7322,10
39101,N/A,,,16411,199,0
42658,N/A,,,14398,384,0
50043,N/A,,,18594,56,0
1270,6.37,6170,,4804,13531,17
35739,5.55,2326,,7161,5004,8
10694,6.89,5412,,4644,14810,53
48755,7.80,4180,,5910,10257,159
48859,N/A,,,10256,1616,18
48606,6.08,253,,13191,534,1
1002,7.64,32524,,2119,70007,801
34530,6.12,3325,,5979,7903,25
34708,N/A,,,16605,188,0
48121,N/A,,,18530,62,0
26231,N/A,,,17538,136,0
31499,7.19,9231,,2976,38240,146
4586,7.06,698,,10275,1564,4
10509,N/A,,,14779,312,0
39229,N/A,,,18389,67,0
41609,N/A,,,17532,145,0
37827,N/A,,,15413,266,0
1142,8.23,50042,,1704,98511,934
40024,7.47,6493,,4102,20950,82
42163,6.91,168,,9785,1887,22
32148,N/A,,,14117,372,0
36162,5.49,984,,8279,3346,2
39307,N/A,,,18362,71,0
36172,5.39,158,,14876,303,0
30991,7.24,37451,,2055,73031,67
37657,6.17,2982,,4443,16696,26
43533,N/A,,,19195,24,0
30165,5.00,179,,14366,347,0
5322,5.09,465,,10894,1200,1
22221,5.70,152,,12788,590,0
3596,5.32,353,,11611,905,0
903,6.78,72889,,1489,115690,39
35817,N/A,,,16011,224,1
1751,5.26,3790,,6440,6526,8
10075,7.39,23098,,2657,47324,78
36588,6.57,138,,12373,694,1
3418,7.01,432,,9369,2209,11
5051,5.36,935,,8697,2852,2
48002,N/A,,,18965,33,0
39165,7.40,1148,,9972,1780,18
33580,N/A,,,16674,185,0
34091,N/A,,,17042,164,0
30760,N/A,,,16906,172,0
40255,N/A,,,16771,186,1
22695,6.58,4682,,5101,11764,3
30428,5.40,291,,13196,501,1
17307,N/A,,,14725,317,0
25971,5.32,199,,13245,494,1
40586,7.00,106425,,722,274279,1683
33012,6.32,43783,,1458,118819,329
39192,N/A,,,17519,140,0
12651,7.04,2457,,6910,5483,23
41027,N/A,,,17667,132,0
41633,N/A,,,17635,137,0
45521,N/A,,,18787,39,0
39220,N/A,,,16870,176,1
22093,5.53,209,,13832,403,0
28881,7.78,11511,,3796,23813,38
16824,N/A,,,16716,182,0
33795,6.07,5880,,5086,11857,5
1682,6.43,6908,,4481,16259,26
42768,N/A,,,18120,97,0
32639,5.17,181,,14245,360,0
5020,4.62,6829,,4533,15766,25
36530,N/A,,,15729,244,0
620,7.04,8209,,3759,24377,76
30409,N/A,,,16599,190,0
1862,6.28,11142,,3713,24925,22
50474,5.53,3349,,5792,8600,34
2990,4.41,519,,10417,1467,3
39731,6.02,191,,10794,1310,8
31746,N/A,,,15473,262,0
3152,5.72,820,,9010,2547,2
39121,N/A,,,18206,86,0
4599,6.24,289,,11938,798,4
41361,8.03,1043,,5711,12474,99
5043,6.71,781,,9542,2072,2
24855,5.92,10286,,2891,40224,54
38127,N/A,,,16623,190,0
50073,N/A,,,18454,81,0
57,8.30,122326,,615,296887,7493
37401,N/A,,,16646,189,0
9988,6.83,6092,,4499,16079,26
34085,7.01,3009,,6788,5719,13
16664,8.21,95206,,999,186344,1983
19117,7.17,37626,,1756,93685,209
611,5.60,683,,8152,3547,10
25681,8.18,173997,,553,324599,2164
40480,6.15,1253,,9428,2250,9
3159,6.56,309,,8937,2630,5
32455,5.52,3471,,4884,12994,24
32717,7.53,4262,,4418,16934,255
12021,7.66,7858,,4121,19683,142
3846,N/A,,,12931,557,0
9005,6.74,1523,,7496,4493,4
30118,N/A,,,16526,192,0
11879,7.28,15780,,3344,30739,124
7770,6.10,1629,,6922,5446,2
31263,5.44,287,,12534,648,2
36281,4.81,151,,14817,308,0
7164,5.85,297,,12430,672,0
25083,N/A,,,13306,483,0
37906,N/A,,,15825,238,0
35238,6.07,1675,,7372,4697,10
991,5.58,2360,,6675,5996,7
37605,N/A,,,16510,198,0
45660,N/A,,,18815,37,0
7307,6.49,438,,9504,2096,2
12673,7.19,21621,,3008,37601,20
47959,N/A,,,19160,26,1
2797,6.94,1424,,7865,3924,14
9939,5.85,791,,8994,2556,4
33588,6.36,626,,9625,1996,3
6379,7.06,3199,,5899,8174,3
48997,7.37,13526,,2012,75988,352
6586,7.84,33745,,2071,72264,973
37904,N/A,,,12527,654,0
47991,N/A,,,19215,26,0
35229,N/A,,,17138,159,0
12881,5.72,346,,10941,1176,2
37286,5.73,1856,,6118,7505,8
46491,5.44,980,,9645,2093,4
38800,N/A,,,16400,202,0
30454,6.02,1950,,7025,5226,6
39243,6.67,218,,13865,404,1
1691,7.20,214405,,417,417412,1893
9926,7.70,107643,,952,198932,2968
1964,6.40,1136,,8129,3564,2
49936,N/A,,,16986,193,0
10534,8.03,6691,,5435,9969,79
15911,7.37,35368,,1715,97077,574
19569,6.66,2132,,6699,5954,13
38748,4.25,313,,12869,572,0
37351,N/A,,,17017,168,0
496,6.61,1933,,6687,5977,16
36087,N/A,,,16688,184,0
6714,6.45,8954,,4122,19679,5
16748,N/A,,,15391,267,0
11867,4.52,4902,,5386,10194,57
13179,N/A,,,14231,361,0
1988,6.46,3277,,5333,10445,5
26209,N/A,,,14726,316,0
3095,5.76,794,,8914,2653,2
3503,6.41,106752,,823,227851,548
15819,7.03,497,,9896,1811,5
50116,N/A,,,18166,123,0
38799,6.60,7381,,3470,28632,54
43465,7.38,5601,,5168,12136,120
17439,N/A,,,14040,380,0
31422,6.30,6200,,4172,19139,14
19447,5.70,480,,9264,2297,5
690,7.15,10109,,3110,35258,166
1098,5.94,3625,,5542,9472,10
3816,4.29,631,,10360,1506,1
10015,6.36,33988,,2203,66210,269
1880,6.22,2646,,7182,4983,2
50192,6.47,1053,,8768,2786,26
2236,8.14,410539,,205,707630,5373
38738,N/A,,,17030,167,0
14993,6.70,3618,,5890,8212,37
37686,N/A,,,17812,117,0
234,6.66,1445,,7946,3824,6
40930,7.05,13077,,3058,38359,220
3410,6.53,1518,,8002,3741,0
33532,5.93,2715,,5046,12094,16
39306,N/A,,,16370,202,0
42865,N/A,,,16320,221,1
6798,5.75,366,,11587,917,0
40633,N/A,,,18136,97,0
42822,7.17,21782,,2442,57699,268
18661,8.02,56930,,1550,110297,335
1442,5.69,2816,,6188,7278,27
35364,N/A,,,17240,153,1
22819,7.49,3238,,6269,6986,31
235,8.16,138211,,602,299805,12117
13553,N/A,,,13799,407,2
37521,8.73,534167,,105,1034857,29919
8697,5.64,266,,13391,466,0
5091,6.62,516,,10591,1357,5
3073,N/A,,,15067,286,0
1372,7.54,7564,,3599,26644,166
18317,N/A,,,16976,169,1
2752,7.91,18898,,3172,34178,36
33106,7.33,2023,,6400,6640,19
3362,N/A,,,12083,759,1
820,9.03,60431,,684,272427,14206
42224,6.52,1478,,7245,5286,22
38982,N/A,,,5613,9218,28
29623,5.50,195,,13760,413,0
33717,N/A,,,14867,304,0
46154,N/A,,,18704,38,0
33473,N/A,,,13422,463,1
34856,5.53,163,,14938,298,0
1541,6.69,2956,,5264,10800,18
32571,6.12,601,,8860,2693,9
32225,N/A,,,17122,159,0
23005,N/A,,,14510,334,1
2112,7.55,18861,,2830,41751,201
38927,N/A,,,17838,116,0
20505,6.92,496,,8952,2611,12
33788,6.69,4310,,4595,15208,84
21751,6.94,5047,,5073,11941,103
33605,7.18,25093,,1960,78928,425
26253,N/A,,,17715,125,0
3963,6.51,1279,,7536,4431,0
37619,6.12,485,,7092,5126,15
16730,N/A,,,13796,408,0
40076,6.64,3779,,4836,13500,13
16389,5.18,243,,12648,621,0
1042,6.38,5322,,5409,10050,33
40564,5.71,297,,13118,559,1
40297,N/A,,,17327,155,0
35746,5.52,2936,,4446,16622,73
23347,N/A,,,14209,362,1
2648,7.21,2333,,7631,4280,3
1800,6.71,4895,,5822,8459,22
36656,N/A,,,16918,173,0
632,6.91,2679,,6529,6315,2
39167,N/A,,,6202,7336,10
447,6.71,6403,,4353,17522,137
40054,N/A,,,4536,16461,22
2563,8.01,15243,,3165,34261,70
51098,N/A,,,19308,341,0
19925,5.47,312,,12170,733,0
2047,6.35,2023,,7992,3757,5
28047,5.18,254,,12922,557,0
21575,6.24,1705,,6608,6115,2
33938,N/A,,,17254,152,0
26441,7.13,58181,,1297,140200,212
359,6.24,1954,,7119,5062,5
33589,7.03,19270,,2043,73718,159
2350,5.31,948,,8433,3159,7
49796,N/A,,,18413,123,0
6883,6.50,1253,,7740,4102,0
16335,6.25,3614,,5989,7873,4
10110,7.26,240445,,384,443842,1768
28103,5.37,121,,12973,547,0
36574,N/A,,,15377,271,1
33801,5.30,193,,11182,1066,0
30944,N/A,,,17139,159,0
34481,6.58,18995,,3065,36328,32
42787,N/A,,,18149,99,0
45908,N/A,,,18789,35,0
2337,7.33,905,,7555,4419,36
29787,7.80,51378,,1492,115078,810
7532,6.12,284,,12260,712,0
30988,7.06,3345,,6158,7362,4
39222,5.71,101,,13136,515,0
33791,5.27,335,,12802,586,2
39703,5.79,187,,14554,333,1
12361,6.08,408,,11060,1125,0
40550,6.46,21267,,2136,71707,250
22689,7.17,18602,,3167,34198,16
32010,N/A,,,14776,311,0
7646,N/A,,,13139,514,2
44189,8.22,2225,,7810,4458,17
2607,5.97,1994,,6803,5714,13
42947,6.36,350,,10331,1583,5
37792,5.33,191,,13161,513,0
21933,N/A,,,15350,269,0
38643,N/A,,,17983,105,0
12317,6.47,28209,,2183,67023,152
21335,4.86,1524,,6909,5465,4
26059,6.21,1370,,8280,3346,10
29765,5.75,247,,11706,872,1
26023,7.47,25859,,2511,52302,80
39087,N/A,,,17163,159,0
36605,5.27,567,,11200,1064,1
20785,7.45,494420,,123,919320,10365
46808,N/A,,,17431,180,0
247,7.02,6614,,3909,22448,102
